gear,x,y,nspp_S_cell,S_sum_cell
PST,128.25,-36.9346,39,0.20178875308546
PST,128.25,-36.4346,39,0.295251414136724
PST,128.25,-35.9346,42,0.348590562132495
PST,128.25,-35.4346,42,0.310140211082621
PST,128.25,-34.9346,43,0.168548911619349
PST,128.25,-34.4346,43,0.051754800294262
PST,128.25,-33.9346,51,0.203652084857118
PST,128.25,-33.4346,96,1.30517332849883
PST,128.25,-32.9346,100,2.01440380024694
PST,128.25,-32.4346,93,2.50830575684267
PST,128.25,-31.9346,78,2.07001121049603
PST,128.25,-15.4346,90,1.24983280519529
PST,128.25,-14.9346,105,1.46659110629857
PST,128.25,-14.4346,112,2.3221011889871
PST,128.25,-13.9346,85,2.51661555026864
PST,128.25,-13.4346,101,3.46736020679953
PST,128.25,-12.9346,98,3.65376901942481
PST,128.25,-12.4346,96,3.36083229813746
PST,128.25,-11.9346,110,4.96922540583937
PST,128.25,-11.4346,128,11.8394975410202
PST,128.25,-10.9346,123,16.8452579592144
PST,128.25,-10.4346,131,30.2833034753485
PST,128.25,-9.9346,135,39.8224373360986
PST,128.25,-9.4346,90,19.0480801896747
PST,128.25,-8.9346,43,12.6954230842815
PST,128.25,-8.4346,133,46.1248622377495
PST,128.75,-53.4346,17,0.0010556734143777
PST,128.75,-52.9346,19,0.00396258551176489
PST,128.75,-52.4346,19,0.00409915341921666
PST,128.75,-51.9346,20,0.00228757647582445
PST,128.75,-51.4346,20,0.00205817295115955
PST,128.75,-50.9346,23,0.00251877120845893
PST,128.75,-50.4346,23,0.00187442798721044
PST,128.75,-49.9346,24,0.00148801727945448
PST,128.75,-49.4346,24,0.00200227510752546
PST,128.75,-48.9346,24,0.0029314979508503
PST,128.75,-48.4346,24,0.00487885998682903
PST,128.75,-47.9346,25,0.00593097317697654
PST,128.75,-47.4346,25,0.004748959501721
PST,128.75,-46.9346,31,0.00512573910401373
PST,128.75,-46.4346,31,0.00551448230404084
PST,128.75,-45.9346,32,0.00836509304240304
PST,128.75,-45.4346,32,0.00793412679628891
PST,128.75,-44.9346,32,0.0107917368371298
PST,128.75,-44.4346,32,0.0222093316798766
PST,128.75,-43.9346,32,0.0637859659817861
PST,128.75,-43.4346,32,0.0557744504300461
PST,128.75,-42.9346,33,0.0332281101836987
PST,128.75,-42.4346,33,0.0375783461770281
PST,128.75,-41.9346,35,0.0444321509315557
PST,128.75,-41.4346,35,0.040209029207828
PST,128.75,-40.9346,35,0.0448408206286734
PST,128.75,-40.4346,35,0.0545021240226616
PST,128.75,-39.9346,36,0.0677598068841386
PST,128.75,-39.4346,36,0.0894646961508335
PST,128.75,-38.9346,37,0.102833593894344
PST,128.75,-38.4346,38,0.0843125521524536
PST,128.75,-37.9346,39,0.083642880132263
PST,128.75,-37.4346,39,0.0949902401200692
PST,128.75,-36.9346,39,0.182029883148194
PST,128.75,-36.4346,39,0.377615928609568
PST,128.75,-35.9346,42,0.446095686643796
PST,128.75,-35.4346,42,0.36578868083927
PST,128.75,-34.9346,43,0.199874250772861
PST,128.75,-34.4346,43,0.0542397541300457
PST,128.75,-33.9346,46,0.241374725760228
PST,128.75,-33.4346,101,2.46119354317588
PST,128.75,-32.9346,100,3.03320469428638
PST,128.75,-32.4346,91,3.68918431635174
PST,128.75,-31.9346,91,4.60990902958376
PST,128.75,-14.9346,100,1.84015353076238
PST,128.75,-14.4346,102,1.63345223009938
PST,128.75,-13.9346,126,3.27389425065458
PST,128.75,-13.4346,128,4.5002542752303
PST,128.75,-12.9346,107,3.73815578861012
PST,128.75,-12.4346,102,3.53396865761009
PST,128.75,-11.9346,125,5.89797362975837
PST,128.75,-11.4346,128,8.00762805360275
PST,128.75,-10.9346,134,19.9965692054471
PST,128.75,-10.4346,134,34.0367245502585
PST,128.75,-9.9346,131,39.6439516170569
PST,128.75,-9.4346,85,24.1753540225156
PST,128.75,-8.9346,43,14.8798938202194
PST,128.75,-8.4346,133,47.5056544390659
PST,129.25,-52.9346,19,0.000781095946134748
PST,129.25,-52.4346,19,0.000462073797388765
PST,129.25,-51.4346,20,0.00167546051571534
PST,129.25,-50.9346,23,0.00621546795731141
PST,129.25,-50.4346,23,0.00452869109044812
PST,129.25,-49.9346,24,0.00171803726945554
PST,129.25,-49.4346,24,0.00166962403449169
PST,129.25,-48.9346,24,0.00541098048072608
PST,129.25,-48.4346,24,0.0141899689653097
PST,129.25,-47.9346,25,0.0148753671204385
PST,129.25,-47.4346,25,0.00789233595729365
PST,129.25,-46.9346,31,0.0071934142479877
PST,129.25,-46.4346,31,0.00601078026794927
PST,129.25,-45.9346,32,0.00433831392174911
PST,129.25,-45.4346,32,0.00827308081243398
PST,129.25,-44.9346,32,0.019616117544538
PST,129.25,-44.4346,32,0.0361377549041974
PST,129.25,-43.9346,32,0.0594700372880295
PST,129.25,-43.4346,32,0.0504446905123568
PST,129.25,-42.9346,33,0.0423242852309116
PST,129.25,-42.4346,33,0.0576541368048852
PST,129.25,-41.9346,35,0.0588295139202029
PST,129.25,-41.4346,35,0.049489025133284
PST,129.25,-40.9346,35,0.0528223885704588
PST,129.25,-40.4346,35,0.0554977403808169
PST,129.25,-39.9346,36,0.0758425361676451
PST,129.25,-39.4346,36,0.0894438929833905
PST,129.25,-38.9346,38,0.101141697344964
PST,129.25,-38.4346,38,0.073447864584678
PST,129.25,-37.9346,40,0.0755211550889289
PST,129.25,-37.4346,39,0.0831021201723824
PST,129.25,-36.9346,39,0.143253465590866
PST,129.25,-36.4346,39,0.321506004374553
PST,129.25,-35.9346,42,0.50747362237971
PST,129.25,-35.4346,42,0.468682538904743
PST,129.25,-34.9346,43,0.241884285262763
PST,129.25,-34.4346,44,0.0605953509984689
PST,129.25,-33.9346,56,0.30207874472328
PST,129.25,-33.4346,101,2.08658322834492
PST,129.25,-32.9346,103,3.16331647397733
PST,129.25,-32.4346,93,3.88999697950673
PST,129.25,-31.9346,96,4.68795691784772
PST,129.75,-51.4346,20,0.000728604824268736
PST,129.75,-50.9346,23,0.00200179461113137
PST,129.75,-50.4346,23,0.00202573073018501
PST,129.75,-49.9346,24,0.00149132499074765
PST,129.75,-49.4346,24,0.00187936915321543
PST,129.75,-48.9346,24,0.00405073864833495
PST,129.75,-48.4346,24,0.00571415141196343
PST,129.75,-47.9346,25,0.00548892554935655
PST,129.75,-47.4346,25,0.00443843341809101
PST,129.75,-46.9346,31,0.0042432973942141
PST,129.75,-46.4346,31,0.00430455495967616
PST,129.75,-45.9346,32,0.00320256061480599
PST,129.75,-45.4346,32,0.0109090772826551
PST,129.75,-44.9346,32,0.0404435485063611
PST,129.75,-44.4346,32,0.0737128740531988
PST,129.75,-43.9346,32,0.122708010338023
PST,129.75,-43.4346,32,0.0908891403381034
PST,129.75,-42.9346,33,0.057888840044292
PST,129.75,-42.4346,33,0.0843638362395907
PST,129.75,-41.9346,35,0.0966279856414957
PST,129.75,-41.4346,35,0.0768921365141862
PST,129.75,-40.9346,35,0.068557370728996
PST,129.75,-40.4346,35,0.0623083788251915
PST,129.75,-39.9346,36,0.0962219448073562
PST,129.75,-39.4346,36,0.118519981988726
PST,129.75,-38.9346,38,0.095167690179969
PST,129.75,-38.4346,38,0.0640112535306164
PST,129.75,-37.9346,39,0.0876850792691162
PST,129.75,-37.4346,39,0.117807435818971
PST,129.75,-36.9346,39,0.117251658421305
PST,129.75,-36.4346,39,0.163223988173287
PST,129.75,-35.9346,42,0.377934932775363
PST,129.75,-35.4346,42,0.47021453919385
PST,129.75,-34.9346,44,0.269223378961466
PST,129.75,-34.4346,44,0.0818816477603114
PST,129.75,-33.9346,56,0.316482081961531
PST,129.75,-33.4346,101,1.87940682620135
PST,129.75,-32.9346,101,1.87320845531993
PST,129.75,-32.4346,94,1.96647904092817
PST,129.75,-31.9346,96,2.29252355108594
PST,130.25,-48.4346,24,0.00181562335562053
PST,130.25,-47.9346,25,0.00513019693014066
PST,130.25,-47.4346,25,0.00458634183468574
PST,130.25,-46.9346,31,0.00214625805924895
PST,130.25,-46.4346,31,0.00152368544596096
PST,130.25,-45.9346,32,0.0016038205245299
PST,130.25,-45.4346,32,0.00743741278459897
PST,130.25,-44.9346,32,0.0269440062195389
PST,130.25,-44.4346,32,0.0555602550421243
PST,130.25,-43.9346,32,0.069876519105635
PST,130.25,-43.4346,32,0.0550279970291474
PST,130.25,-42.9346,33,0.0506802813574105
PST,130.25,-42.4346,33,0.0804642432862528
PST,130.25,-41.9346,35,0.0971122229490586
PST,130.25,-41.4346,35,0.0733785497497472
PST,130.25,-40.9346,35,0.0525576575824819
PST,130.25,-40.4346,35,0.0526083163916468
PST,130.25,-39.9346,36,0.0705072421200396
PST,130.25,-39.4346,36,0.0762378866941549
PST,130.25,-38.9346,37,0.0695863399435579
PST,130.25,-38.4346,37,0.060792318584894
PST,130.25,-37.9346,39,0.0649555286099887
PST,130.25,-37.4346,39,0.0704672116731574
PST,130.25,-36.9346,39,0.0803090582036084
PST,130.25,-36.4346,39,0.149332455332337
PST,130.25,-35.9346,42,0.39839206946035
PST,130.25,-35.4346,42,0.49943112204015
PST,130.25,-34.9346,44,0.290820907846752
PST,130.25,-34.4346,46,0.119787410449285
PST,130.25,-33.9346,52,0.338084876916863
PST,130.25,-33.4346,97,1.14450665292
PST,130.25,-32.9346,98,1.08377725013281
PST,130.25,-32.4346,94,1.59925534435553
PST,130.25,-31.9346,96,1.9427208984063
PST,130.75,-48.9346,24,0.00174996921964149
PST,130.75,-48.4346,24,0.00680466594320382
PST,130.75,-47.9346,25,0.0147557267612956
PST,130.75,-47.4346,25,0.00991390127744748
PST,130.75,-46.9346,31,0.00200496359187531
PST,130.75,-45.4346,32,0.00480383970394491
PST,130.75,-44.9346,32,0.0217008045798491
PST,130.75,-44.4346,32,0.0333560058210396
PST,130.75,-43.9346,32,0.0386649552760102
PST,130.75,-43.4346,32,0.0319632414729363
PST,130.75,-42.9346,33,0.0372271868566335
PST,130.75,-42.4346,33,0.0554961534241274
PST,130.75,-41.9346,35,0.0675088041764426
PST,130.75,-41.4346,35,0.0785197194856491
PST,130.75,-40.9346,35,0.0726600960249953
PST,130.75,-40.4346,35,0.0595191251541191
PST,130.75,-39.9346,36,0.0794182827708933
PST,130.75,-39.4346,36,0.0735403138223043
PST,130.75,-38.9346,38,0.0731978685424545
PST,130.75,-38.4346,37,0.0705204450965137
PST,130.75,-37.9346,39,0.0710959758600642
PST,130.75,-37.4346,39,0.0682684423479216
PST,130.75,-36.9346,39,0.0998884774570152
PST,130.75,-36.4346,39,0.238390005432256
PST,130.75,-35.9346,42,0.409944146198992
PST,130.75,-35.4346,43,0.492240572442553
PST,130.75,-34.9346,46,0.282055427342797
PST,130.75,-34.4346,47,0.141353999848964
PST,130.75,-33.9346,54,0.44359851164748
PST,130.75,-33.4346,97,1.0938730950103
PST,130.75,-32.9346,97,0.94517765628179
PST,130.75,-32.4346,94,1.58288955613472
PST,130.75,-31.9346,97,2.65401887300766
PST,131.25,-48.9346,24,0.00370742552251402
PST,131.25,-48.4346,24,0.0167611267641142
PST,131.25,-47.9346,25,0.0179295803854492
PST,131.25,-47.4346,25,0.0122011719449131
PST,131.25,-46.9346,31,0.00763427906082723
PST,131.25,-46.4346,31,0.00337680732536449
PST,131.25,-45.9346,32,0.00171052715687398
PST,131.25,-45.4346,32,0.00367539725941136
PST,131.25,-44.9346,32,0.0109080075902294
PST,131.25,-44.4346,32,0.0161452317216646
PST,131.25,-43.9346,32,0.0222157619082698
PST,131.25,-43.4346,32,0.0288627965097374
PST,131.25,-42.9346,33,0.043016193924419
PST,131.25,-42.4346,33,0.0495924260262898
PST,131.25,-41.9346,35,0.0549273595342857
PST,131.25,-41.4346,35,0.0647878637619813
PST,131.25,-40.9346,34,0.0850209820197414
PST,131.25,-40.4346,34,0.0894590617827711
PST,131.25,-39.9346,37,0.0819981575987925
PST,131.25,-39.4346,37,0.0778258804664664
PST,131.25,-38.9346,38,0.0976379348601284
PST,131.25,-38.4346,37,0.104696051195342
PST,131.25,-37.9346,39,0.104262503701074
PST,131.25,-37.4346,39,0.126513403695382
PST,131.25,-36.9346,39,0.161994697790398
PST,131.25,-36.4346,39,0.229137977605941
PST,131.25,-35.9346,42,0.214642552003115
PST,131.25,-35.4346,43,0.155636189082315
PST,131.25,-34.9346,46,0.0911204563449191
PST,131.25,-34.4346,48,0.109125273262633
PST,131.25,-33.9346,60,0.443018124753447
PST,131.25,-33.4346,97,1.60102080913567
PST,131.25,-32.9346,94,1.45172041162499
PST,131.25,-32.4346,86,1.56962921222804
PST,131.25,-31.9346,97,2.73531431104665
PST,131.25,-31.4346,95,3.00621877146618
PST,131.75,-51.9346,20,0.00126820597371837
PST,131.75,-51.4346,20,0.00285397509745698
PST,131.75,-50.9346,23,0.00314774585582952
PST,131.75,-50.4346,23,0.00109150951964735
PST,131.75,-48.9346,24,0.00284757761587091
PST,131.75,-48.4346,24,0.0102921771979138
PST,131.75,-47.9346,25,0.0142992763294514
PST,131.75,-47.4346,25,0.0268511590656792
PST,131.75,-46.9346,31,0.0189118591611824
PST,131.75,-46.4346,31,0.0081536570474118
PST,131.75,-45.9346,32,0.00438272357946597
PST,131.75,-45.4346,32,0.00338363962636536
PST,131.75,-44.9346,32,0.00824961724699248
PST,131.75,-44.4346,32,0.0132990740966815
PST,131.75,-43.9346,32,0.021243298596885
PST,131.75,-43.4346,32,0.0275333334539876
PST,131.75,-42.9346,33,0.0451997411820353
PST,131.75,-42.4346,33,0.0552583317051264
PST,131.75,-41.9346,35,0.056543347612687
PST,131.75,-41.4346,35,0.0588102720714207
PST,131.75,-40.9346,34,0.0704504703619818
PST,131.75,-40.4346,34,0.0714957096981458
PST,131.75,-39.9346,37,0.0911438496162738
PST,131.75,-39.4346,36,0.109807714640916
PST,131.75,-38.9346,38,0.110149534089597
PST,131.75,-38.4346,37,0.131827760602148
PST,131.75,-37.9346,39,0.139212718933299
PST,131.75,-37.4346,39,0.151344549073849
PST,131.75,-36.9346,39,0.22640602856766
PST,131.75,-36.4346,39,0.160470422061123
PST,131.75,-35.9346,42,0.0721500284908634
PST,131.75,-35.4346,44,0.0315943435430427
PST,131.75,-34.9346,47,0.0722239437207255
PST,131.75,-34.4346,50,0.202131793763899
PST,131.75,-33.9346,89,0.848897948470261
PST,131.75,-33.4346,101,2.24559483356923
PST,131.75,-32.9346,99,2.41326610886116
PST,131.75,-32.4346,95,3.21537590376585
PST,131.75,-31.9346,97,4.65442901063442
PST,132.25,-51.9346,20,0.00182345124992184
PST,132.25,-51.4346,20,0.00831152271334066
PST,132.25,-50.9346,23,0.00692865177450288
PST,132.25,-50.4346,23,0.00137299743798816
PST,132.25,-49.9346,24,0.00105977626216683
PST,132.25,-49.4346,24,0.00187159392754961
PST,132.25,-48.9346,24,0.00222561499798084
PST,132.25,-48.4346,24,0.00324135728635214
PST,132.25,-47.9346,25,0.00842254279512966
PST,132.25,-47.4346,25,0.0105628042609597
PST,132.25,-46.9346,31,0.00811861741536395
PST,132.25,-46.4346,31,0.00552269759387067
PST,132.25,-45.9346,32,0.00421857946323182
PST,132.25,-45.4346,32,0.00394823651656514
PST,132.25,-44.9346,32,0.0104664256937305
PST,132.25,-44.4346,32,0.0170227680525126
PST,132.25,-43.9346,32,0.0248265546434784
PST,132.25,-43.4346,32,0.0312599009513687
PST,132.25,-42.9346,33,0.0427129368823545
PST,132.25,-42.4346,33,0.0604770583405939
PST,132.25,-41.9346,35,0.0642143509602943
PST,132.25,-41.4346,35,0.0642718069848736
PST,132.25,-40.9346,34,0.0768183301133654
PST,132.25,-40.4346,34,0.111007368908116
PST,132.25,-39.9346,37,0.166988809680757
PST,132.25,-39.4346,37,0.155870488420097
PST,132.25,-38.9346,38,0.138097217304881
PST,132.25,-38.4346,38,0.157712994859711
PST,132.25,-37.9346,39,0.170591437114347
PST,132.25,-37.4346,39,0.119395662679533
PST,132.25,-36.9346,40,0.0819698532056896
PST,132.25,-36.4346,40,0.0467429952483291
PST,132.25,-35.9346,43,0.0285407773732262
PST,132.25,-35.4346,45,0.0958509678101665
PST,132.25,-34.9346,50,0.282867398961043
PST,132.25,-34.4346,59,0.820580943589478
PST,132.25,-33.9346,94,1.84779224211671
PST,132.25,-33.4346,99,1.98061849306955
PST,132.25,-32.9346,91,2.20644130838082
PST,132.25,-32.4346,95,4.50602500325543
PST,132.25,-31.9346,81,4.19598693803142
PST,132.75,-51.9346,20,0.00102531793882578
PST,132.75,-51.4346,20,0.00256509716500134
PST,132.75,-50.9346,23,0.00263292688025697
PST,132.75,-50.4346,23,0.000852846269113994
PST,132.75,-49.9346,24,0.00130139768066221
PST,132.75,-49.4346,24,0.00503231500423299
PST,132.75,-48.9346,24,0.00412369327254139
PST,132.75,-48.4346,24,0.00261205699919199
PST,132.75,-47.9346,25,0.00479278342075127
PST,132.75,-47.4346,25,0.00435365230052621
PST,132.75,-46.9346,31,0.00393129636643367
PST,132.75,-46.4346,31,0.00964093979602846
PST,132.75,-45.9346,32,0.0115582672613254
PST,132.75,-45.4346,32,0.00940166934742679
PST,132.75,-44.9346,32,0.0152204435968264
PST,132.75,-44.4346,32,0.0219727743170848
PST,132.75,-43.9346,32,0.0239325216292982
PST,132.75,-43.4346,32,0.031434431609228
PST,132.75,-42.9346,33,0.0596006158390891
PST,132.75,-42.4346,33,0.0716983143565804
PST,132.75,-41.9346,35,0.063552973348262
PST,132.75,-41.4346,35,0.0674795717159665
PST,132.75,-40.9346,34,0.0900806259728968
PST,132.75,-40.4346,34,0.121530216633543
PST,132.75,-39.9346,37,0.175178319856406
PST,132.75,-39.4346,37,0.270955981817998
PST,132.75,-38.9346,38,0.21878852753981
PST,132.75,-38.4346,38,0.126499820371775
PST,132.75,-37.9346,40,0.106102182275448
PST,132.75,-37.4346,39,0.0628866619467619
PST,132.75,-36.9346,40,0.0234932391982042
PST,132.75,-36.4346,40,0.0068044042063686
PST,132.75,-35.9346,44,0.0189645447238843
PST,132.75,-35.4346,48,0.345337051196721
PST,132.75,-34.9346,55,1.41814280817168
PST,132.75,-34.4346,92,4.11735935668734
PST,132.75,-33.9346,96,5.25800627129718
PST,132.75,-33.4346,96,3.91578063629729
PST,132.75,-32.9346,95,3.00339752123118
PST,132.75,-32.4346,92,2.84802325081053
PST,132.75,-31.9346,98,3.619477761151
PST,133.25,-49.9346,24,0.000811375511839849
PST,133.25,-49.4346,24,0.0020543211838944
PST,133.25,-48.9346,24,0.00481700379464219
PST,133.25,-48.4346,24,0.0109094577113389
PST,133.25,-47.9346,25,0.0179743056380557
PST,133.25,-47.4346,25,0.0103795705276093
PST,133.25,-46.9346,31,0.00469884529380924
PST,133.25,-46.4346,31,0.012678569399807
PST,133.25,-45.9346,32,0.0200093078154164
PST,133.25,-45.4346,32,0.0193505260215082
PST,133.25,-44.9346,32,0.03731772108696
PST,133.25,-44.4346,32,0.042637378363226
PST,133.25,-43.9346,33,0.0360964265766674
PST,133.25,-43.4346,33,0.0453873692627294
PST,133.25,-42.9346,35,0.0571735524929462
PST,133.25,-42.4346,35,0.0515436924299788
PST,133.25,-41.9346,35,0.0633462663460101
PST,133.25,-41.4346,35,0.114266292119034
PST,133.25,-40.9346,34,0.132707610740891
PST,133.25,-40.4346,34,0.109824510977227
PST,133.25,-39.9346,37,0.134644768238087
PST,133.25,-39.4346,37,0.15877284268596
PST,133.25,-38.9346,38,0.15774820926115
PST,133.25,-38.4346,38,0.133807544429916
PST,133.25,-37.9346,39,0.104998319480456
PST,133.25,-37.4346,39,0.0494531255402601
PST,133.25,-36.9346,40,0.0142694650860939
PST,133.25,-36.4346,41,0.00737726711006218
PST,133.25,-35.9346,44,0.0344509852729416
PST,133.25,-35.4346,49,0.633265817335562
PST,133.25,-34.9346,94,5.57606320263182
PST,133.25,-34.4346,95,8.81435688019877
PST,133.25,-33.9346,94,8.00154133385053
PST,133.25,-33.4346,90,4.91999926841864
PST,133.25,-32.9346,92,3.52398697609383
PST,133.25,-32.4346,90,2.52797649930779
PST,133.75,-52.4346,19,0.000533931115527689
PST,133.75,-51.9346,20,0.000953346217470962
PST,133.75,-51.4346,20,0.000995811369706239
PST,133.75,-50.9346,23,0.00167406136105308
PST,133.75,-50.4346,23,0.00263278774793368
PST,133.75,-49.9346,24,0.00262884869895805
PST,133.75,-49.4346,24,0.00226883214285422
PST,133.75,-48.9346,24,0.00707394266147729
PST,133.75,-48.4346,24,0.0288306008455902
PST,133.75,-47.9346,25,0.0292892320419868
PST,133.75,-47.4346,25,0.0123423574341618
PST,133.75,-46.9346,31,0.00644378369556756
PST,133.75,-46.4346,31,0.00724290878803138
PST,133.75,-45.9346,32,0.00750767498586809
PST,133.75,-45.4346,32,0.0142911693468585
PST,133.75,-44.9346,32,0.0431930422833092
PST,133.75,-44.4346,32,0.0487014809870138
PST,133.75,-43.9346,33,0.0504911341207668
PST,133.75,-43.4346,33,0.0524321027326376
PST,133.75,-42.9346,35,0.0582923022292227
PST,133.75,-42.4346,35,0.0482251960639049
PST,133.75,-41.9346,35,0.0705131383696573
PST,133.75,-41.4346,35,0.152216491471568
PST,133.75,-40.9346,34,0.158482521802233
PST,133.75,-40.4346,34,0.152989206812978
PST,133.75,-39.9346,37,0.147384833945941
PST,133.75,-39.4346,37,0.13273961016179
PST,133.75,-38.9346,38,0.1283738097477
PST,133.75,-38.4346,38,0.0988501561379401
PST,133.75,-37.9346,39,0.0567915467236883
PST,133.75,-37.4346,39,0.021064285554106
PST,133.75,-36.9346,40,0.0118132217365173
PST,133.75,-36.4346,41,0.00963524577899193
PST,133.75,-35.9346,44,0.0721908945322644
PST,133.75,-35.4346,50,0.698157920653377
PST,133.75,-34.9346,95,3.943512560394
PST,133.75,-34.4346,91,4.45744945712094
PST,133.75,-33.9346,97,4.89955922934308
PST,133.75,-33.4346,90,5.05348656145795
PST,133.75,-32.9346,90,4.09232907758514
PST,133.75,-32.4346,89,3.73369626357078
PST,134.25,-52.9346,19,0.00051391303582262
PST,134.25,-52.4346,19,0.00211872748379047
PST,134.25,-51.9346,20,0.00224672189105257
PST,134.25,-51.4346,20,0.00273031340361301
PST,134.25,-50.9346,23,0.00369320782417176
PST,134.25,-50.4346,23,0.00850381014461429
PST,134.25,-49.9346,24,0.00701613319019138
PST,134.25,-49.4346,24,0.00260382979553098
PST,134.25,-48.9346,24,0.00453441190500954
PST,134.25,-48.4346,24,0.00942863075413974
PST,134.25,-47.9346,25,0.00987776150193874
PST,134.25,-47.4346,25,0.00721805128455308
PST,134.25,-46.9346,31,0.0135120335529271
PST,134.25,-46.4346,31,0.0104768051209947
PST,134.25,-45.9346,32,0.00535092943352351
PST,134.25,-45.4346,32,0.00909796543438541
PST,134.25,-44.9346,32,0.0225135859989862
PST,134.25,-44.4346,32,0.0312075044252882
PST,134.25,-43.9346,33,0.039506367588886
PST,134.25,-43.4346,33,0.0455775611277351
